Display,Graphics Card,Hard Drive,Keyboard,Laptop,Memory,Operating System,Processor,final price
"W 17.3"" FHD (1920 x 1080) 360Hz 5ms 300-nits 100% sRGB color gamut with NVIDIA-GSYNC technology",3060 6GB,256GB PCIe M.2 SSD,Alienware mSeries 4-Zone AlienFX RGB keyboard with numeric keypad (Standard),m17-r4,16GB,home,i7,15331.241109999997
"W 17.3"" FHD (1920 x 1080) 360Hz 5ms 300-nits 100% sRGB color gamut with NVIDIA-GSYNC technology",3060 6GB,256GB PCIe M.2 SSD,Alienware mSeries 4-Zone AlienFX RGB keyboard with numeric keypad (Standard),m17-r4,32GB,home,i7,16514.591109999998
"W 17.3"" FHD (1920 x 1080) 360Hz 5ms 300-nits 100% sRGB color gamut with NVIDIA-GSYNC technology",3060 6GB,256GB PCIe M.2 SSD,Alienware mSeries per-key AlienFX RGB keyboard with numeric keypad (Optional),m17-r4,16GB,home,i7,15567.911109999997
"W 17.3"" FHD (1920 x 1080) 360Hz 5ms 300-nits 100% sRGB color gamut with NVIDIA-GSYNC technology",3060 6GB,256GB PCIe M.2 SSD,Alienware mSeries per-key AlienFX RGB keyboard with numeric keypad (Optional),m17-r4,32GB,home,i7,16751.261109999996
"W 17.3"" FHD (1920 x 1080) 360Hz 5ms 300-nits 100% sRGB color gamut with NVIDIA-GSYNC technology",3060 6GB,512GB PCIe M.2 SSD,Alienware mSeries 4-Zone AlienFX RGB keyboard with numeric keypad (Standard),m17-r4,16GB,home,i7,15725.691109999998
"W 17.3"" FHD (1920 x 1080) 360Hz 5ms 300-nits 100% sRGB color gamut with NVIDIA-GSYNC technology",3060 6GB,512GB PCIe M.2 SSD,Alienware mSeries 4-Zone AlienFX RGB keyboard with numeric keypad (Standard),m17-r4,32GB,home,i7,16909.041109999995
"W 17.3"" FHD (1920 x 1080) 360Hz 5ms 300-nits 100% sRGB color gamut with NVIDIA-GSYNC technology",3060 6GB,512GB PCIe M.2 SSD,Alienware mSeries per-key AlienFX RGB keyboard with numeric keypad (Optional),m17-r4,16GB,home,i7,15962.361109999996
"W 17.3"" FHD (1920 x 1080) 360Hz 5ms 300-nits 100% sRGB color gamut with NVIDIA-GSYNC technology",3060 6GB,512GB PCIe M.2 SSD,Alienware mSeries per-key AlienFX RGB keyboard with numeric keypad (Optional),m17-r4,32GB,home,i7,17145.711109999997
"W 17.3"" FHD (1920 x 1080) 360Hz 5ms 300-nits 100% sRGB color gamut with NVIDIA-GSYNC technology",3060 6GB,1TB PCIe M.2 SSD,Alienware mSeries 4-Zone AlienFX RGB keyboard with numeric keypad (Standard),m17-r4,16GB,home,i7,16514.591109999998
"W 17.3"" FHD (1920 x 1080) 360Hz 5ms 300-nits 100% sRGB color gamut with NVIDIA-GSYNC technology",3060 6GB,1TB PCIe M.2 SSD,Alienware mSeries 4-Zone AlienFX RGB keyboard with numeric keypad (Standard),m17-r4,32GB,home,i7,17697.941109999996
"W 17.3"" FHD (1920 x 1080) 360Hz 5ms 300-nits 100% sRGB color gamut with NVIDIA-GSYNC technology",3060 6GB,1TB PCIe M.2 SSD,Alienware mSeries per-key AlienFX RGB keyboard with numeric keypad (Optional),m17-r4,16GB,home,i7,16751.261109999996
"W 17.3"" FHD (1920 x 1080) 360Hz 5ms 300-nits 100% sRGB color gamut with NVIDIA-GSYNC technology",3060 6GB,1TB PCIe M.2 SSD,Alienware mSeries per-key AlienFX RGB keyboard with numeric keypad (Optional),m17-r4,32GB,home,i7,17934.611109999994
"W 17.3"" FHD (1920 x 1080) 360Hz 5ms 300-nits 100% sRGB color gamut with NVIDIA-GSYNC technology",3060 6GB,2TB PCIe M.2 SSD,Alienware mSeries 4-Zone AlienFX RGB keyboard with numeric keypad (Standard),m17-r4,16GB,home,i7,18092.391109999993
"W 17.3"" FHD (1920 x 1080) 360Hz 5ms 300-nits 100% sRGB color gamut with NVIDIA-GSYNC technology",3060 6GB,2TB PCIe M.2 SSD,Alienware mSeries 4-Zone AlienFX RGB keyboard with numeric keypad (Standard),m17-r4,32GB,home,i7,19275.741109999995
"W 17.3"" FHD (1920 x 1080) 360Hz 5ms 300-nits 100% sRGB color gamut with NVIDIA-GSYNC technology",3060 6GB,2TB PCIe M.2 SSD,Alienware mSeries per-key AlienFX RGB keyboard with numeric keypad (Optional),m17-r4,16GB,home,i7,18329.061109999995
"W 17.3"" FHD (1920 x 1080) 360Hz 5ms 300-nits 100% sRGB color gamut with NVIDIA-GSYNC technology",3060 6GB,2TB PCIe M.2 SSD,Alienware mSeries per-key AlienFX RGB keyboard with numeric keypad (Optional),m17-r4,32GB,home,i7,19512.411109999994
"W 17.3"" FHD (1920 x 1080) 360Hz 5ms 300-nits 100% sRGB color gamut with NVIDIA-GSYNC technology",3060 6GB,512GB (2x256 PCIe M.2 SSD) RAID0,Alienware mSeries 4-Zone AlienFX RGB keyboard with numeric keypad (Standard),m17-r4,16GB,home,i7,15725.691109999998
"W 17.3"" FHD (1920 x 1080) 360Hz 5ms 300-nits 100% sRGB color gamut with NVIDIA-GSYNC technology",3060 6GB,512GB (2x256 PCIe M.2 SSD) RAID0,Alienware mSeries 4-Zone AlienFX RGB keyboard with numeric keypad (Standard),m17-r4,32GB,home,i7,16909.041109999995
"W 17.3"" FHD (1920 x 1080) 360Hz 5ms 300-nits 100% sRGB color gamut with NVIDIA-GSYNC technology",3060 6GB,512GB (2x256 PCIe M.2 SSD) RAID0,Alienware mSeries per-key AlienFX RGB keyboard with numeric keypad (Optional),m17-r4,16GB,home,i7,15962.361109999996
"W 17.3"" FHD (1920 x 1080) 360Hz 5ms 300-nits 100% sRGB color gamut with NVIDIA-GSYNC technology",3060 6GB,512GB (2x256 PCIe M.2 SSD) RAID0,Alienware mSeries per-key AlienFX RGB keyboard with numeric keypad (Optional),m17-r4,32GB,home,i7,17145.711109999997
"W 17.3"" FHD (1920 x 1080) 360Hz 5ms 300-nits 100% sRGB color gamut with NVIDIA-GSYNC technology",3060 6GB,1TB (2x 512 PCIe M.2 SSD) RAID0,Alienware mSeries 4-Zone AlienFX RGB keyboard with numeric keypad (Standard),m17-r4,16GB,home,i7,16514.591109999998
"W 17.3"" FHD (1920 x 1080) 360Hz 5ms 300-nits 100% sRGB color gamut with NVIDIA-GSYNC technology",3060 6GB,1TB (2x 512 PCIe M.2 SSD) RAID0,Alienware mSeries 4-Zone AlienFX RGB keyboard with numeric keypad (Standard),m17-r4,32GB,home,i7,17697.941109999996
"W 17.3"" FHD (1920 x 1080) 360Hz 5ms 300-nits 100% sRGB color gamut with NVIDIA-GSYNC technology",3060 6GB,1TB (2x 512 PCIe M.2 SSD) RAID0,Alienware mSeries per-key AlienFX RGB keyboard with numeric keypad (Optional),m17-r4,16GB,home,i7,16751.261109999996
"W 17.3"" FHD (1920 x 1080) 360Hz 5ms 300-nits 100% sRGB color gamut with NVIDIA-GSYNC technology",3060 6GB,1TB (2x 512 PCIe M.2 SSD) RAID0,Alienware mSeries per-key AlienFX RGB keyboard with numeric keypad (Optional),m17-r4,32GB,home,i7,17934.611109999994
"W 17.3"" FHD (1920 x 1080) 360Hz 5ms 300-nits 100% sRGB color gamut with NVIDIA-GSYNC technology",3060 6GB,2TB (2x 1TB PCIe M.2 SSD) RAID0,Alienware mSeries 4-Zone AlienFX RGB keyboard with numeric keypad (Standard),m17-r4,16GB,home,i7,18092.391109999993
"W 17.3"" FHD (1920 x 1080) 360Hz 5ms 300-nits 100% sRGB color gamut with NVIDIA-GSYNC technology",3060 6GB,2TB (2x 1TB PCIe M.2 SSD) RAID0,Alienware mSeries 4-Zone AlienFX RGB keyboard with numeric keypad (Standard),m17-r4,32GB,home,i7,19275.741109999995
"W 17.3"" FHD (1920 x 1080) 360Hz 5ms 300-nits 100% sRGB color gamut with NVIDIA-GSYNC technology",3060 6GB,2TB (2x 1TB PCIe M.2 SSD) RAID0,Alienware mSeries per-key AlienFX RGB keyboard with numeric keypad (Optional),m17-r4,16GB,home,i7,18329.061109999995
"W 17.3"" FHD (1920 x 1080) 360Hz 5ms 300-nits 100% sRGB color gamut with NVIDIA-GSYNC technology",3060 6GB,2TB (2x 1TB PCIe M.2 SSD) RAID0,Alienware mSeries per-key AlienFX RGB keyboard with numeric keypad (Optional),m17-r4,32GB,home,i7,19512.411109999994
"W 17.3"" FHD (1920 x 1080) 360Hz 5ms 300-nits 100% sRGB color gamut with NVIDIA-GSYNC technology",3060 6GB,4TB (2x 2TB PCIe M.2 SSD) RAID0,Alienware mSeries 4-Zone AlienFX RGB keyboard with numeric keypad (Standard),m17-r4,16GB,home,i7,21484.661109999994
"W 17.3"" FHD (1920 x 1080) 360Hz 5ms 300-nits 100% sRGB color gamut with NVIDIA-GSYNC technology",3060 6GB,4TB (2x 2TB PCIe M.2 SSD) RAID0,Alienware mSeries 4-Zone AlienFX RGB keyboard with numeric keypad (Standard),m17-r4,32GB,home,i7,22668.011109999992
"W 17.3"" FHD (1920 x 1080) 360Hz 5ms 300-nits 100% sRGB color gamut with NVIDIA-GSYNC technology",3060 6GB,4TB (2x 2TB PCIe M.2 SSD) RAID0,Alienware mSeries per-key AlienFX RGB keyboard with numeric keypad (Optional),m17-r4,16GB,home,i7,21721.331109999996
"W 17.3"" FHD (1920 x 1080) 360Hz 5ms 300-nits 100% sRGB color gamut with NVIDIA-GSYNC technology",3060 6GB,4TB (2x 2TB PCIe M.2 SSD) RAID0,Alienware mSeries per-key AlienFX RGB keyboard with numeric keypad (Optional),m17-r4,32GB,home,i7,22904.681109999994
"W 17.3"" FHD (1920 x 1080) 360Hz 5ms 300-nits 100% sRGB color gamut with NVIDIA-GSYNC technology",3060 6GB,1TB (2x 512GB PCIe M.2 SSD) RAID0 [Boot] + 512GB PCIe M.2 SSD [Storage],Alienware mSeries 4-Zone AlienFX RGB keyboard with numeric keypad (Standard),m17-r4,16GB,home,i7,17303.491109999995
"W 17.3"" FHD (1920 x 1080) 360Hz 5ms 300-nits 100% sRGB color gamut with NVIDIA-GSYNC technology",3060 6GB,1TB (2x 512GB PCIe M.2 SSD) RAID0 [Boot] + 512GB PCIe M.2 SSD [Storage],Alienware mSeries 4-Zone AlienFX RGB keyboard with numeric keypad (Standard),m17-r4,32GB,home,i7,18486.841109999994
"W 17.3"" FHD (1920 x 1080) 360Hz 5ms 300-nits 100% sRGB color gamut with NVIDIA-GSYNC technology",3060 6GB,1TB (2x 512GB PCIe M.2 SSD) RAID0 [Boot] + 512GB PCIe M.2 SSD [Storage],Alienware mSeries per-key AlienFX RGB keyboard with numeric keypad (Optional),m17-r4,16GB,home,i7,17540.161109999994
"W 17.3"" FHD (1920 x 1080) 360Hz 5ms 300-nits 100% sRGB color gamut with NVIDIA-GSYNC technology",3060 6GB,1TB (2x 512GB PCIe M.2 SSD) RAID0 [Boot] + 512GB PCIe M.2 SSD [Storage],Alienware mSeries per-key AlienFX RGB keyboard with numeric keypad (Optional),m17-r4,32GB,home,i7,18723.511109999996
"W 17.3"" FHD (1920 x 1080) 360Hz 5ms 300-nits 100% sRGB color gamut with NVIDIA-GSYNC technology",3060 6GB,2TB (2x 1TB PCIe M.2 SSD) RAID0 [Boot] + 512GB PCIe M.2 SSD [Storage],Alienware mSeries 4-Zone AlienFX RGB keyboard with numeric keypad (Standard),m17-r4,16GB,home,i7,19117.961109999993
"W 17.3"" FHD (1920 x 1080) 360Hz 5ms 300-nits 100% sRGB color gamut with NVIDIA-GSYNC technology",3060 6GB,2TB (2x 1TB PCIe M.2 SSD) RAID0 [Boot] + 512GB PCIe M.2 SSD [Storage],Alienware mSeries 4-Zone AlienFX RGB keyboard with numeric keypad (Standard),m17-r4,32GB,home,i7,20301.311109999995
"W 17.3"" FHD (1920 x 1080) 360Hz 5ms 300-nits 100% sRGB color gamut with NVIDIA-GSYNC technology",3060 6GB,2TB (2x 1TB PCIe M.2 SSD) RAID0 [Boot] + 512GB PCIe M.2 SSD [Storage],Alienware mSeries per-key AlienFX RGB keyboard with numeric keypad (Optional),m17-r4,16GB,home,i7,19354.631109999995
"W 17.3"" FHD (1920 x 1080) 360Hz 5ms 300-nits 100% sRGB color gamut with NVIDIA-GSYNC technology",3060 6GB,2TB (2x 1TB PCIe M.2 SSD) RAID0 [Boot] + 512GB PCIe M.2 SSD [Storage],Alienware mSeries per-key AlienFX RGB keyboard with numeric keypad (Optional),m17-r4,32GB,home,i7,20537.981109999993
"W 17.3"" FHD (1920 x 1080) 360Hz 5ms 300-nits 100% sRGB color gamut with NVIDIA-GSYNC technology",3060 6GB,4TB (2x 2TB PCIe M.2 SSD) RAID0 [Boot] + 512GB PCIe M.2 SSD [Storage],Alienware mSeries 4-Zone AlienFX RGB keyboard with numeric keypad (Standard),m17-r4,16GB,home,i7,22510.231109999993
"W 17.3"" FHD (1920 x 1080) 360Hz 5ms 300-nits 100% sRGB color gamut with NVIDIA-GSYNC technology",3060 6GB,4TB (2x 2TB PCIe M.2 SSD) RAID0 [Boot] + 512GB PCIe M.2 SSD [Storage],Alienware mSeries 4-Zone AlienFX RGB keyboard with numeric keypad (Standard),m17-r4,32GB,home,i7,23693.581109999996
"W 17.3"" FHD (1920 x 1080) 360Hz 5ms 300-nits 100% sRGB color gamut with NVIDIA-GSYNC technology",3060 6GB,4TB (2x 2TB PCIe M.2 SSD) RAID0 [Boot] + 512GB PCIe M.2 SSD [Storage],Alienware mSeries per-key AlienFX RGB keyboard with numeric keypad (Optional),m17-r4,16GB,home,i7,22746.901109999995
"W 17.3"" FHD (1920 x 1080) 360Hz 5ms 300-nits 100% sRGB color gamut with NVIDIA-GSYNC technology",3060 6GB,4TB (2x 2TB PCIe M.2 SSD) RAID0 [Boot] + 512GB PCIe M.2 SSD [Storage],Alienware mSeries per-key AlienFX RGB keyboard with numeric keypad (Optional),m17-r4,32GB,home,i7,23930.251109999994
"W 17.3"" FHD (1920 x 1080) 360Hz 5ms 300-nits 100% sRGB color gamut with NVIDIA-GSYNC technology",3070 8GB,256GB PCIe M.2 SSD,Alienware mSeries 4-Zone AlienFX RGB keyboard with numeric keypad (Standard),m17-r4,16GB,home,i7,17303.491109999995
"W 17.3"" FHD (1920 x 1080) 360Hz 5ms 300-nits 100% sRGB color gamut with NVIDIA-GSYNC technology",3070 8GB,256GB PCIe M.2 SSD,Alienware mSeries 4-Zone AlienFX RGB keyboard with numeric keypad (Standard),m17-r4,32GB,home,i7,18486.841109999994
"W 17.3"" FHD (1920 x 1080) 360Hz 5ms 300-nits 100% sRGB color gamut with NVIDIA-GSYNC technology",3070 8GB,256GB PCIe M.2 SSD,Alienware mSeries per-key AlienFX RGB keyboard with numeric keypad (Optional),m17-r4,16GB,home,i7,17540.161109999994
"W 17.3"" FHD (1920 x 1080) 360Hz 5ms 300-nits 100% sRGB color gamut with NVIDIA-GSYNC technology",3070 8GB,256GB PCIe M.2 SSD,Alienware mSeries per-key AlienFX RGB keyboard with numeric keypad (Optional),m17-r4,32GB,home,i7,18723.511109999996
"W 17.3"" FHD (1920 x 1080) 360Hz 5ms 300-nits 100% sRGB color gamut with NVIDIA-GSYNC technology",3070 8GB,512GB PCIe M.2 SSD,Alienware mSeries 4-Zone AlienFX RGB keyboard with numeric keypad (Standard),m17-r4,16GB,home,i7,17697.941109999996
"W 17.3"" FHD (1920 x 1080) 360Hz 5ms 300-nits 100% sRGB color gamut with NVIDIA-GSYNC technology",3070 8GB,512GB PCIe M.2 SSD,Alienware mSeries 4-Zone AlienFX RGB keyboard with numeric keypad (Standard),m17-r4,32GB,home,i7,18881.291109999995
"W 17.3"" FHD (1920 x 1080) 360Hz 5ms 300-nits 100% sRGB color gamut with NVIDIA-GSYNC technology",3070 8GB,512GB PCIe M.2 SSD,Alienware mSeries per-key AlienFX RGB keyboard with numeric keypad (Optional),m17-r4,16GB,home,i7,17934.611109999994
"W 17.3"" FHD (1920 x 1080) 360Hz 5ms 300-nits 100% sRGB color gamut with NVIDIA-GSYNC technology",3070 8GB,512GB PCIe M.2 SSD,Alienware mSeries per-key AlienFX RGB keyboard with numeric keypad (Optional),m17-r4,32GB,home,i7,19117.961109999993
"W 17.3"" FHD (1920 x 1080) 360Hz 5ms 300-nits 100% sRGB color gamut with NVIDIA-GSYNC technology",3070 8GB,1TB PCIe M.2 SSD,Alienware mSeries 4-Zone AlienFX RGB keyboard with numeric keypad (Standard),m17-r4,16GB,home,i7,18486.841109999994
"W 17.3"" FHD (1920 x 1080) 360Hz 5ms 300-nits 100% sRGB color gamut with NVIDIA-GSYNC technology",3070 8GB,1TB PCIe M.2 SSD,Alienware mSeries 4-Zone AlienFX RGB keyboard with numeric keypad (Standard),m17-r4,32GB,home,i7,19670.191109999996
"W 17.3"" FHD (1920 x 1080) 360Hz 5ms 300-nits 100% sRGB color gamut with NVIDIA-GSYNC technology",3070 8GB,1TB PCIe M.2 SSD,Alienware mSeries per-key AlienFX RGB keyboard with numeric keypad (Optional),m17-r4,16GB,home,i7,18723.511109999996
"W 17.3"" FHD (1920 x 1080) 360Hz 5ms 300-nits 100% sRGB color gamut with NVIDIA-GSYNC technology",3070 8GB,1TB PCIe M.2 SSD,Alienware mSeries per-key AlienFX RGB keyboard with numeric keypad (Optional),m17-r4,32GB,home,i7,19906.861109999994
"W 17.3"" FHD (1920 x 1080) 360Hz 5ms 300-nits 100% sRGB color gamut with NVIDIA-GSYNC technology",3070 8GB,2TB PCIe M.2 SSD,Alienware mSeries 4-Zone AlienFX RGB keyboard with numeric keypad (Standard),m17-r4,16GB,home,i7,20064.641109999993
"W 17.3"" FHD (1920 x 1080) 360Hz 5ms 300-nits 100% sRGB color gamut with NVIDIA-GSYNC technology",3070 8GB,2TB PCIe M.2 SSD,Alienware mSeries 4-Zone AlienFX RGB keyboard with numeric keypad (Standard),m17-r4,32GB,home,i7,21247.991109999995
"W 17.3"" FHD (1920 x 1080) 360Hz 5ms 300-nits 100% sRGB color gamut with NVIDIA-GSYNC technology",3070 8GB,2TB PCIe M.2 SSD,Alienware mSeries per-key AlienFX RGB keyboard with numeric keypad (Optional),m17-r4,16GB,home,i7,20301.311109999995
"W 17.3"" FHD (1920 x 1080) 360Hz 5ms 300-nits 100% sRGB color gamut with NVIDIA-GSYNC technology",3070 8GB,2TB PCIe M.2 SSD,Alienware mSeries per-key AlienFX RGB keyboard with numeric keypad (Optional),m17-r4,32GB,home,i7,21484.661109999994
"W 17.3"" FHD (1920 x 1080) 360Hz 5ms 300-nits 100% sRGB color gamut with NVIDIA-GSYNC technology",3070 8GB,512GB (2x256 PCIe M.2 SSD) RAID0,Alienware mSeries 4-Zone AlienFX RGB keyboard with numeric keypad (Standard),m17-r4,16GB,home,i7,17697.941109999996
"W 17.3"" FHD (1920 x 1080) 360Hz 5ms 300-nits 100% sRGB color gamut with NVIDIA-GSYNC technology",3070 8GB,512GB (2x256 PCIe M.2 SSD) RAID0,Alienware mSeries 4-Zone AlienFX RGB keyboard with numeric keypad (Standard),m17-r4,32GB,home,i7,18881.291109999995
"W 17.3"" FHD (1920 x 1080) 360Hz 5ms 300-nits 100% sRGB color gamut with NVIDIA-GSYNC technology",3070 8GB,512GB (2x256 PCIe M.2 SSD) RAID0,Alienware mSeries per-key AlienFX RGB keyboard with numeric keypad (Optional),m17-r4,16GB,home,i7,17934.611109999994
"W 17.3"" FHD (1920 x 1080) 360Hz 5ms 300-nits 100% sRGB color gamut with NVIDIA-GSYNC technology",3070 8GB,512GB (2x256 PCIe M.2 SSD) RAID0,Alienware mSeries per-key AlienFX RGB keyboard with numeric keypad (Optional),m17-r4,32GB,home,i7,19117.961109999993
"W 17.3"" FHD (1920 x 1080) 360Hz 5ms 300-nits 100% sRGB color gamut with NVIDIA-GSYNC technology",3070 8GB,1TB (2x 512 PCIe M.2 SSD) RAID0,Alienware mSeries 4-Zone AlienFX RGB keyboard with numeric keypad (Standard),m17-r4,16GB,home,i7,18486.841109999994
"W 17.3"" FHD (1920 x 1080) 360Hz 5ms 300-nits 100% sRGB color gamut with NVIDIA-GSYNC technology",3070 8GB,1TB (2x 512 PCIe M.2 SSD) RAID0,Alienware mSeries 4-Zone AlienFX RGB keyboard with numeric keypad (Standard),m17-r4,32GB,home,i7,19670.191109999996
"W 17.3"" FHD (1920 x 1080) 360Hz 5ms 300-nits 100% sRGB color gamut with NVIDIA-GSYNC technology",3070 8GB,1TB (2x 512 PCIe M.2 SSD) RAID0,Alienware mSeries per-key AlienFX RGB keyboard with numeric keypad (Optional),m17-r4,16GB,home,i7,18723.511109999996
"W 17.3"" FHD (1920 x 1080) 360Hz 5ms 300-nits 100% sRGB color gamut with NVIDIA-GSYNC technology",3070 8GB,1TB (2x 512 PCIe M.2 SSD) RAID0,Alienware mSeries per-key AlienFX RGB keyboard with numeric keypad (Optional),m17-r4,32GB,home,i7,19906.861109999994
"W 17.3"" FHD (1920 x 1080) 360Hz 5ms 300-nits 100% sRGB color gamut with NVIDIA-GSYNC technology",3070 8GB,2TB (2x 1TB PCIe M.2 SSD) RAID0,Alienware mSeries 4-Zone AlienFX RGB keyboard with numeric keypad (Standard),m17-r4,16GB,home,i7,20064.641109999993
"W 17.3"" FHD (1920 x 1080) 360Hz 5ms 300-nits 100% sRGB color gamut with NVIDIA-GSYNC technology",3070 8GB,2TB (2x 1TB PCIe M.2 SSD) RAID0,Alienware mSeries 4-Zone AlienFX RGB keyboard with numeric keypad (Standard),m17-r4,32GB,home,i7,21247.991109999995
"W 17.3"" FHD (1920 x 1080) 360Hz 5ms 300-nits 100% sRGB color gamut with NVIDIA-GSYNC technology",3070 8GB,2TB (2x 1TB PCIe M.2 SSD) RAID0,Alienware mSeries per-key AlienFX RGB keyboard with numeric keypad (Optional),m17-r4,16GB,home,i7,20301.311109999995
"W 17.3"" FHD (1920 x 1080) 360Hz 5ms 300-nits 100% sRGB color gamut with NVIDIA-GSYNC technology",3070 8GB,2TB (2x 1TB PCIe M.2 SSD) RAID0,Alienware mSeries per-key AlienFX RGB keyboard with numeric keypad (Optional),m17-r4,32GB,home,i7,21484.661109999994
"W 17.3"" FHD (1920 x 1080) 360Hz 5ms 300-nits 100% sRGB color gamut with NVIDIA-GSYNC technology",3070 8GB,4TB (2x 2TB PCIe M.2 SSD) RAID0,Alienware mSeries 4-Zone AlienFX RGB keyboard with numeric keypad (Standard),m17-r4,16GB,home,i7,23456.911109999994
"W 17.3"" FHD (1920 x 1080) 360Hz 5ms 300-nits 100% sRGB color gamut with NVIDIA-GSYNC technology",3070 8GB,4TB (2x 2TB PCIe M.2 SSD) RAID0,Alienware mSeries 4-Zone AlienFX RGB keyboard with numeric keypad (Standard),m17-r4,32GB,home,i7,24640.261109999992
"W 17.3"" FHD (1920 x 1080) 360Hz 5ms 300-nits 100% sRGB color gamut with NVIDIA-GSYNC technology",3070 8GB,4TB (2x 2TB PCIe M.2 SSD) RAID0,Alienware mSeries per-key AlienFX RGB keyboard with numeric keypad (Optional),m17-r4,16GB,home,i7,23693.581109999996
"W 17.3"" FHD (1920 x 1080) 360Hz 5ms 300-nits 100% sRGB color gamut with NVIDIA-GSYNC technology",3070 8GB,4TB (2x 2TB PCIe M.2 SSD) RAID0,Alienware mSeries per-key AlienFX RGB keyboard with numeric keypad (Optional),m17-r4,32GB,home,i7,24876.931109999994
"W 17.3"" FHD (1920 x 1080) 360Hz 5ms 300-nits 100% sRGB color gamut with NVIDIA-GSYNC technology",3070 8GB,1TB (2x 512GB PCIe M.2 SSD) RAID0 [Boot] + 512GB PCIe M.2 SSD [Storage],Alienware mSeries 4-Zone AlienFX RGB keyboard with numeric keypad (Standard),m17-r4,16GB,home,i7,19275.741109999995
"W 17.3"" FHD (1920 x 1080) 360Hz 5ms 300-nits 100% sRGB color gamut with NVIDIA-GSYNC technology",3070 8GB,1TB (2x 512GB PCIe M.2 SSD) RAID0 [Boot] + 512GB PCIe M.2 SSD [Storage],Alienware mSeries 4-Zone AlienFX RGB keyboard with numeric keypad (Standard),m17-r4,32GB,home,i7,20459.091109999994
"W 17.3"" FHD (1920 x 1080) 360Hz 5ms 300-nits 100% sRGB color gamut with NVIDIA-GSYNC technology",3070 8GB,1TB (2x 512GB PCIe M.2 SSD) RAID0 [Boot] + 512GB PCIe M.2 SSD [Storage],Alienware mSeries per-key AlienFX RGB keyboard with numeric keypad (Optional),m17-r4,16GB,home,i7,19512.411109999994
"W 17.3"" FHD (1920 x 1080) 360Hz 5ms 300-nits 100% sRGB color gamut with NVIDIA-GSYNC technology",3070 8GB,1TB (2x 512GB PCIe M.2 SSD) RAID0 [Boot] + 512GB PCIe M.2 SSD [Storage],Alienware mSeries per-key AlienFX RGB keyboard with numeric keypad (Optional),m17-r4,32GB,home,i7,20695.761109999996
"W 17.3"" FHD (1920 x 1080) 360Hz 5ms 300-nits 100% sRGB color gamut with NVIDIA-GSYNC technology",3070 8GB,2TB (2x 1TB PCIe M.2 SSD) RAID0 [Boot] + 512GB PCIe M.2 SSD [Storage],Alienware mSeries 4-Zone AlienFX RGB keyboard with numeric keypad (Standard),m17-r4,16GB,home,i7,21090.211109999993
"W 17.3"" FHD (1920 x 1080) 360Hz 5ms 300-nits 100% sRGB color gamut with NVIDIA-GSYNC technology",3070 8GB,2TB (2x 1TB PCIe M.2 SSD) RAID0 [Boot] + 512GB PCIe M.2 SSD [Storage],Alienware mSeries 4-Zone AlienFX RGB keyboard with numeric keypad (Standard),m17-r4,32GB,home,i7,22273.561109999995
"W 17.3"" FHD (1920 x 1080) 360Hz 5ms 300-nits 100% sRGB color gamut with NVIDIA-GSYNC technology",3070 8GB,2TB (2x 1TB PCIe M.2 SSD) RAID0 [Boot] + 512GB PCIe M.2 SSD [Storage],Alienware mSeries per-key AlienFX RGB keyboard with numeric keypad (Optional),m17-r4,16GB,home,i7,21326.881109999995
"W 17.3"" FHD (1920 x 1080) 360Hz 5ms 300-nits 100% sRGB color gamut with NVIDIA-GSYNC technology",3070 8GB,2TB (2x 1TB PCIe M.2 SSD) RAID0 [Boot] + 512GB PCIe M.2 SSD [Storage],Alienware mSeries per-key AlienFX RGB keyboard with numeric keypad (Optional),m17-r4,32GB,home,i7,22510.231109999993
"W 17.3"" FHD (1920 x 1080) 360Hz 5ms 300-nits 100% sRGB color gamut with NVIDIA-GSYNC technology",3070 8GB,4TB (2x 2TB PCIe M.2 SSD) RAID0 [Boot] + 512GB PCIe M.2 SSD [Storage],Alienware mSeries 4-Zone AlienFX RGB keyboard with numeric keypad (Standard),m17-r4,16GB,home,i7,24482.481109999993
